Row,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13
1095641,-0.922775355876975,-0.312046497230022,-0.34687750914804,-1.33827175211742,0.00661433958282579,-0.713140118814334,0.568357313434873,1.37436153827717,-0.454756010499483,0.236845743253699,1.50912265089823,-0.940202716384317,0.376934932409178
1096750,-0.179802034206121,0.843411220425441,1.1719609999937,0.879445812023598,-0.0452816582298056,-1.9491780858137,-1.15188061302732,-0.344964141314799,0.607936567478825,0.842202504171636,-0.0527924342798045,-0.531490631182052,-0.621899797133501
1097320,0.691042472670449,1.86341512855014,-0.177756613549261,0.252375112472685,-0.18834690332172,0.0464144067630449,0.646588323984855,-1.35022625042148,-0.720997623097761,1.09774807747103,0.846075619999282,0.0696717904880647,1.66426147486777
1099003,-0.149198702581641,0.66918255262048,-0.458065765589183,1.15303250066073,-0.557481618460016,-1.61934382787649,0.452247757132451,-1.01990987602645,1.34186209211072,-0.84894924771012,0.380220069868609,0.512270344555403,0.54531886665765
1101061,-0.905418722531574,1.13361063331717,0.24733119619266,0.0755135626578517,-0.40433803535443,-0.289258079046324,-0.700750899039733,0.162090012951823,-0.213129752454268,0.394004269930334,-1.36967047410715,0.12064914992174,-1.20180379112619
1103224,-1.71105046214152,-0.147532908272117,0.914461690774888,-0.0825471013765302,-0.700333213191784,0.226570677401181,-0.995222987331949,-0.869796896102372,1.39696441637173,-0.84751708257562,-0.323930459457769,-1.35247756846805,0.375753046133908
1105637,0.0794713784844652,-0.541378950749712,-0.565378082257725,-1.68085440806258,0.757642515258097,-0.384085185137036,-1.75707710573576,0.264571137845658,-1.29681423977212,-1.38892843721197,0.493986449853581,0.243114638923618,-0.359659567691685
1108227,0.674162131576266,0.277625856820193,-1.0009252819879,-0.743737491307073,0.543455979987357,-0.1863443965381,0.623708180730446,0.301085079643256,0.0177003870487242,-0.56645711689598,-0.344804874733036,1.77438488556661,-0.53488206226898
1109104,0.361439840337279,0.811181379073707,0.367434345473523,-2.19818948483652,0.00933080562050981,0.543575334452413,1.14969330910331,0.629492793832691,-0.0439353947053069,0.563190569968713,-1.55895967674784,0.660187023249046,0.940008730888936
1110656,-0.550720371515569,-0.517340151006447,-0.655530100935275,0.960524343808789,-0.21881113610023,-0.285199242023237,0.560035839677281,0.21431784200731,0.671656948769103,-0.44404511623424,-1.48622406518471,-0.446374383109716,-0.150792141424078
1110800,-1.18838074653893,1.53544914157505,0.829363336453431,-0.487301026891656,-0.215363235472233,1.34797117132128,1.35987093954427,-0.913387095645525,-1.19890071338076,0.138206350218056,0.365459576878465,-1.2128064868582,-0.668465328772353
1119235,0.290155848883779,-0.111403227578579,-1.02701520695744,0.731088391928676,-1.13705802896651,0.480622332671013,0.539244651633614,-1.99605428849062,-0.250739336605096,-0.57180355250522,0.115954543097666,0.0604065248398341,-0.825644167348229
1119553,0.460089558990204,-0.559359015893822,-0.643308499929724,0.986710061358978,0.495636355413574,0.375403868114846,-0.715699248458724,0.486285960341804,-0.0374606053257209,0.208587366945404,-0.326449666476565,-1.18064233817977,-0.575105353782145
1119588,0.565722302111716,-0.0422581823825218,-0.568687826306775,0.279847954472644,-0.335517727742807,-0.732486567226494,-0.806298035008772,-0.262715994588415,1.02176449013434,-0.467629552102225,0.0622400618137056,1.23662182742967,-0.21387706746442
1121006,-0.447870621849814,0.522357071932057,1.63205358399979,-0.97145638639872,-0.664787296863468,1.42761368321483,0.89047299198552,1.02025089759769,0.934413138365009,0.182613743243473,-0.799898292944628,0.791487917822877,1.58947468840661
1125443,-0.63412969939814,0.850039952795764,-0.31571245723277,-0.470570296553131,1.03625624369769,-1.02970925357664,0.967678870380335,0.794508930359363,0.933379451465209,1.49911544711648,-0.374732498936766,-0.264797937044,0.518158443009748
1125700,0.732159178430582,-1.14773134657059,-0.345574165819865,1.03771246136317,0.120930873900711,0.0533175893361392,0.810221069045188,0.520285212334118,0.0456970030147836,0.975337957745793,-0.906423104862643,1.09589392750685,-0.332004884812335
1126034,1.04140177344307,0.479403887579331,2.86522404675566,0.644650123444147,0.0587094676188353,-2.88422264734109,1.33254199640173,0.320327005983349,1.11859348414869,-1.22611328233397,-0.670417557472459,-1.20804411694755,-0.564456900940828
1131040,-0.370050107618832,-0.625605158840195,0.370148037891062,0.611914529042999,0.287415483021009,-0.0615316957374682,0.0611605798095721,0.751407594404194,-0.821421615875298,-0.453972021299604,1.57844082475071,-1.11457928750596,-0.251399164918044
1134097,0.726934047713801,0.124490844288271,1.8227428827163,-0.808513325359968,-1.8362206847067,-0.289796881068157,0.460181508132987,0.897967021983359,0.451175583146615,-1.05724001149214,-2.40209798149772,-0.114763437528921,1.99833342015732
1137345,0.148567043013983,0.443260103618209,-0.980104653540497,0.0770773009357821,1.68343415179639,0.743954791037721,-1.05330657005801,-0.375029743937233,0.598800734596946,-0.684591814397802,-0.607067476886997,0.241006545448845,-1.47829048705773
1138075,-1.09171269127285,0.660769962915246,0.0246858283643824,0.448354254003097,0.75074870977561,-1.33287865946479,0.245602910725559,0.702850698677974,0.902828133850025,0.391203332379342,-0.0162802315161987,0.770596557125039,0.0840259639947135
1139871,-0.0926457816196337,0.995059938457217,-1.64638948547558,-1.07767486989475,-0.357223489681709,-0.165312845263697,-0.144271451745665,-0.654529782119845,-0.279172230602749,0.351977380869685,-0.446109676245208,0.795792337074312,-0.971362148476561
1146262,1.04499733111128,-0.616353713837414,-0.888637576456285,1.13197047367767,0.302303979706391,1.30189907766971,-0.47488670206425,-0.41032023144929,-0.101318365591643,-0.334429070895091,-2.4712000181641,-0.248853751194855,0.0479279054763348
1149693,-0.307864018065963,0.350276911410425,-0.00456743754886019,1.19052049025262,-0.636148300530337,-0.668434239404102,-0.719159448408174,0.557081963863172,-0.682692841566448,0.297027753514401,-0.0399708737566625,0.668121330295292,-0.198519506421202
1149920,-1.007034886524,-0.69741066332503,-0.69692584018592,0.114770410473672,0.0258469016376415,-0.474711206355486,1.34444333005246,1.32341696114541,-0.904784562296702,0.643760931650787,0.0323394618369514,2.76086844792923,0.807084382908524
1154110,0.73976789550435,0.615102017620631,0.504690909369981,-1.74519781219394,-1.51329148849346,0.337940122406775,1.35877343806099,-0.317017630817361,0.0920324488402894,0.955008118897676,-1.35920487052228,-1.17899294514078,0.343195276371535
1154199,-0.539558858112685,-1.008332924686,1.03267882420604,1.11126969098784,0.615037310716042,-1.57082939811199,-1.50278996185749,3.47021355400681,0.806252346704941,0.336629905108082,0.293333320334609,-1.49819044688831,0.932198904042577
1157420,0.666042715478362,-1.98374799565089,2.45405850382144,-0.851099290426749,1.0878277580807,3.65282268626846,-0.534339468927591,-0.57355838151674,-1.26910176794726,1.17017116557411,2.01403385438155,2.1004097971831,1.02477761072637
1157781,-0.934680288021924,1.34819063343316,0.320127386863484,0.943739909064802,0.83075340804165,-0.781879628396077,-0.513067261975442,-0.17893088704743,-0.1479749246469,1.33976902264404,-0.152022187702439,0.119367852275731,-0.943123147366215
1160638,1.71476385249122,0.456592275638922,0.56705388034692,0.144524793868704,0.388818911555033,1.33700835189355,0.478760182536666,-0.848986232295554,1.37015066907878,-1.07663993986549,0.913412207721361,-1.49207455474151,-0.216549024525283
1162608,-1.41683614318731,0.66877948528996,-1.859998752367,-0.365260067889956,-0.274772123854808,1.09350828951311,0.840593453420647,0.532537923988942,1.1602912711233,-0.489882759409802,-1.21707685113493,0.120764203143736,0.136816651336138
1164041,0.782972955623903,0.229874133718696,0.00963816898626699,0.304102030442905,-0.753108794788461,-0.0916327386155852,-0.578767097634356,-0.641597319069143,-0.086384949347022,-0.85978504230214,0.144992541534064,-0.601271624464994,-0.0228580123798924
1164960,0.609980137637158,0.737783700593165,0.307567565196227,-0.0471885367843881,-0.960320833142783,1.24659308868438,-0.084770387389048,-1.16153697489708,0.173130588460263,-0.0946996704386837,0.900792140992896,0.144294547753798,0.764794960818282
1165259,0.271617488633216,2.35898993709642,-0.70452095076643,1.14822538683676,1.92096115576112,0.0950340915296515,2.18575464176671,1.08720624873267,-2.10427517458325,-0.851734041825607,-0.432872429702287,1.08677777524681,-1.21474967302742
1167746,-0.37375515983886,-1.15061090822158,1.21850612867916,-0.969455758661408,0.637133633248072,0.174875152218277,1.64359430426751,-0.200216576245199,0.0979411347733046,1.48811052749756,-0.666768158696463,0.209105571116523,0.931771600158835
1177197,0.432481999804555,-0.456363865128602,-0.495942340171314,-0.602940418287521,1.337383108884,0.800967190469304,0.105928808787934,0.591288134883688,0.0811729910796417,-0.235385392950486,-0.268216389235704,-0.470102247338239,0.153149647587777
1177753,0.805555970633543,-0.850533031751659,1.25585492761744,0.470924426308805,-0.517731580609724,-0.464494895675492,0.189874770678279,-0.354774013303185,-0.697724258244629,1.16861605666871,0.627915610252217,0.399045336068552,-0.286015769605688
1177993,-0.119213017839309,-0.666170813537298,-0.410552564358803,0.331426211629752,0.032938128314481,1.13387092150598,-1.2228160686396,0.628272647749044,-0.706267759009178,-0.0924329333080514,0.344145171114609,0.042077817671958,0.185572882253136
1181850,-0.340903539827648,0.389741845391703,-1.41253620769487,-0.463825646660204,-0.862618764120026,0.068449513678061,0.0131190368040493,0.858588617353489,-0.925972910875075,1.235888017006,-0.95814392253578,1.52033740658942,-1.72631220636555
1182418,0.177897992612303,-0.38962980415787,0.0781619005030513,-1.27895844751465,-1.00283659618027,0.535999215913175,0.131651344649591,-0.565593549221072,-1.21920316352868,0.934154358408359,0.620568993006267,-2.34999048954558,0.339138730293362
1183633,0.41487994002593,1.45997894686989,0.401678833736455,0.980485358170314,1.65799902728699,1.55153272440614,0.335937947484764,1.44164244961453,0.454425475144212,-0.80275786889823,-0.948612511455765,-2.34193997015856,1.20740258268214
1184246,-0.69950523168014,1.20002888012802,-0.799668775122206,-1.46272944254891,0.961844256484669,0.713323127419312,0.884973835599356,1.79798851504428,1.10177969167489,-1.29975586031056,2.42923886680095,-0.775781067697505,-0.436342575174751
1184683,-0.281999427072184,0.547548010835567,1.04356908229108,-1.47301778410983,0.664942402278895,-0.486489532619607,-0.363674099131454,0.0190478625343692,-1.00291056074951,0.336591828501563,0.429649924377704,0.0272927854019435,0.334856993689853
1187542,0.177640641859404,0.186651039542425,0.0182039211230205,2.30420401892738,-0.503700251362044,-1.01600998839799,0.168912847250374,-2.41449451407121,0.681991590922027,-0.0778961886810919,0.175994983406197,0.779719689092975,0.588552074066752
1190614,0.886897763465892,-0.0309265202909854,1.28323447077306,0.0648189780556311,-0.355748642493444,0.0430366483789157,-1.60871518350612,-0.717476016178282,-0.759777408205689,-1.56114822022466,0.769120858596368,-0.131734795138807,1.66994681072642
1194200,0.316663559222872,0.113736218793583,0.186527908603937,0.279416265551524,-0.854300971707871,0.195591012098667,-0.301276749056668,0.309538331226787,-0.578132415842698,0.0920568344507286,-0.666079931115173,-0.493957618591989,-0.0863455828796399
1201398,-0.0985314728795673,-0.0576427615753851,-0.322908616518839,0.152669527473816,0.265690447966363,0.947545592888847,-0.216728351364269,-1.41170493899325,-0.0116567921168099,1.01399215640819,1.20334520771597,-0.507969829373103,-0.304606320499843
1209789,-0.090813196911489,-1.33336741002397,0.269235322100848,-0.830700090328575,0.922904006099028,-1.06836945262352,-0.241095450645066,0.348187444944401,-0.254941420672872,1.10537535308115,-0.0877740983811232,0.788695171588056,0.153059366596488
1210198,-0.666591392532108,-0.137982181334594,0.191534491454462,0.249273876144407,-0.270087399699321,1.16266854901494,-0.39459460014516,-0.12566474907379,-1.10679359883496,0.210234180428431,-0.155303958237388,-0.753838837768618,-0.153432837929233
1210414,-0.785900902319566,1.14718476836458,-0.291336866815447,1.23747217041623,0.0196150132107489,-0.598769682326469,-1.09005864822516,-0.685608011848073,-0.895042207719778,-0.549211814355156,-0.461846096863639,-0.935450218255386,-2.11258257760796
1212936,-2.4231366536232,-1.86515394685655,-2.07301676396081,-0.873718739674668,1.52489062367432,-0.623149157016983,-1.34742924057669,1.13587996579797,-0.41868731961111,-0.740193997694373,0.0688912974482675,1.96691123275814,0.444573923819235
1221204,-0.17557361550454,0.973238102830481,-0.325975524468857,0.86646821795897,1.93041829254791,-0.357357173153773,-0.0916272834944483,0.310499077228311,-0.541645438765754,-0.134264711709386,0.115336182112793,0.0760437506041095,1.86092013575606
1227698,-0.952761611680831,-0.515538028390352,-0.881015476852404,0.187133658414111,-0.815377315507727,0.228002336409914,0.199132641162441,-0.203904156698539,0.115190206244112,0.373360101708991,-0.13367550447573,0.387685879612889,0.498581682613235
1228274,0.851685502149581,0.81245831941697,-0.692479669168756,1.55155620824279,-0.497541659739192,1.06935468877512,-0.104659377484026,0.0631661774231256,-0.641496277678457,-0.00114206245435963,-1.08161065522853,1.16210148421268,-0.309208844864519
1229243,-0.898102066927891,-0.148601861436436,-0.375263731486976,-0.0746451482469207,0.417139869594141,-1.20902278703491,-0.0898048382791192,0.301126544948231,-1.85149923009777,0.0661698502494181,-0.17584751750031,-0.485055048413032,0.378951249668921
1230335,0.162184905011555,0.382439679724907,-2.26200709336146,-0.00520011333632733,0.533725394056845,0.113909465622617,-0.56318893008737,1.04538162405611,-1.06587563177475,-0.783827982491827,-0.992317873089992,0.217954007831697,0.222247733663664
1231251,0.970444110643703,-1.36441628502373,0.0225740467405086,-0.632598347629497,-0.698780438254067,-0.54005608043404,0.781840467899509,-0.252295116746514,1.79639498724831,-0.0106177577931344,1.26721430140203,1.16951266904929,2.36440841827095
1236573,-0.421743200062494,-0.668833249443399,0.494916530682354,-0.684149387003413,0.563150753132711,0.504196205859706,1.37936596558858,-0.637992110032011,-0.863718726405465,1.19178775309095,0.0501976654634444,0.185433537184183,0.266873210186686
1238675,-0.5713937033691,1.14765438377949,1.17594868329273,-0.92417096487676,-0.15627772977485,0.461401085846366,-0.922751847517638,0.227325040720637,1.07975836475282,0.139328587435816,-0.773932596825244,0.756357646773771,0.103516864239927
1239033,1.54984586866719,-1.62286674923285,3.63518404669582,0.663671957813138,1.78686407877602,0.939888659771025,-0.916596510075019,-0.293706158516919,0.274777701035883,-0.212902894949208,1.22524496288837,-0.67685744510163,-2.02318662436404
1240710,-1.87002180140969,0.0207169094228529,0.670528718270483,0.413718010317801,0.839599660657231,0.378120492293647,-1.80641464331671,-0.167939113138087,1.34946660204813,-0.770451115103812,0.737975910199358,-0.892375906790712,0.413904955790545
1241272,1.19808761691035,-1.20309397646199,-0.421862582679267,0.0451362344761599,0.473884035627113,-0.418285572116191,1.11943016818919,-0.944525431487532,0.902320686886688,-1.27396024026305,-0.169930685213721,1.00389362817107,0.227913537398305
1244005,-1.46390672190886,-1.04777792641994,-1.71666549086555,-0.584521562417915,0.739378770789579,1.09770358034673,0.139085003064028,1.57903907524024,1.2790119695435,-0.121321921793027,-1.55393713331783,-0.572174488280021,-2.27194446146606
1254647,-0.316398935713734,0.40224253787363,-0.060162353705071,-0.429456866094056,-0.834082323925509,0.601686942780774,0.0608931967146994,0.373156126383163,-0.318807613150174,-1.36220050093775,-1.05516316097071,1.92620488595545,1.63797375224439
1254837,-0.224004134490572,1.44977005345771,0.310693793874088,-0.887372779028643,1.37691005538814,0.223262883523571,-1.44569070605201,-0.0494646713469176,-0.358320729699267,-0.625144333718754,0.437546269933458,-0.590266590176846,-1.96544207930132
1255374,-2.31040622968858,0.162991158595813,1.94236562531162,1.35039376521043,-0.760296505399432,-2.62681011779723,3.76554282258885,1.09776771457859,-1.58236626339513,1.27418263768631,0.946369380678546,-0.0960973485054771,-0.669624104273123
1258101,-1.01843641595907,0.926504900793378,0.140364336745211,-0.222825423006732,-1.25001512187557,0.289336543658509,0.122958692907903,-0.476667800069892,0.292998499790948,-1.71977053490946,-0.776472319886307,1.48961662568629,-0.87380540860169
1260669,0.26711314302623,-0.438875078670708,-1.51557445424806,0.00443720722028701,0.993547620059091,0.222445253806143,2.06387860352533,-0.616780761911287,-0.560503807052387,-0.638964863385762,0.078825979557433,0.918952484644712,0.402859790577176
1264476,0.339624069262332,1.37298947651607,-0.932439729553009,-2.20759110942107,0.746878320915038,-1.2707127957967,0.303810068357125,0.872169870578474,-0.838566931216505,-1.51157202915786,0.0436580875000287,0.724621541161521,-0.476428674649588
1267048,0.963961918678367,-0.243437304090154,0.389734680634955,0.605589436796515,1.48450146172039,0.09990357199034,0.494631690625768,-0.634583292531832,-0.16777613647558,0.586544359267948,-1.54815694709949,1.52259635411986,-0.414204058845891
1267921,-0.515135820203426,-1.67938996403996,0.869507866737764,2.34833934345421,0.537515954452545,0.280656618168679,0.34800320772832,-1.68224660932711,0.0932165493949427,0.635016975262198,-0.431722777485509,1.96162936703482,0.142798830882729
1272157,1.28561137090484,1.0469901724586,0.442255977822947,-0.448115617796734,-0.290033706596407,-0.709289646044192,-1.58768370249975,-1.25298986152198,0.756424676278867,0.635307517071761,-0.0850400825830659,-0.48260311191077,0.319205859877725
