Row,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13
3008115,-4.81559784223345e-05,7.32677036005833e-06,-9.91711657753811e-06,2.00696682816577e-06,1.41500701255313e-05,-2.22811648613882e-06,-3.14079825526232e-06,-2.78363116783538e-06,-1.99667907353847e-05,9.47135658417841e-07,-1.11661249234907e-05,1.23845879347272e-05,-9.33163832368501e-06
3011070,2.02916855615984e-05,-5.10399442049645e-06,-3.29174883780101e-06,1.0199375690313e-05,-5.19258450395703e-06,3.90097175876815e-06,6.34073339989583e-07,4.39815570796392e-06,-6.11578827091622e-06,1.13524511134767e-05,-1.70818803297642e-06,4.83487260411766e-06,1.24316594629889e-05
3012672,-1.18952624131508e-05,5.92466206795953e-06,-2.50444916678212e-06,-7.72943507687127e-06,-6.57475301363816e-06,-8.94573918680345e-07,-3.45480880677978e-06,-1.17487151459338e-05,-5.57620865966956e-07,8.43452879976257e-06,-2.2236586724283e-06,1.783141373721e-06,-5.66338675562808e-08
3013369,1.71978991426984e-05,2.65762254430533e-06,-1.10384260472202e-05,1.13409258115449e-06,1.16588670489342e-06,-1.03383832974263e-05,2.40897866732164e-06,7.20581958571297e-06,-6.00082955637129e-06,-6.39565709563427e-06,2.08485615754466e-06,1.56742021522055e-06,4.56580239452739e-06
3016035,2.88221903948975e-05,8.66661819443886e-06,9.66591658235049e-06,-2.29358707696531e-06,-7.79546719138887e-06,9.09772267494993e-06,1.58760508947773e-07,4.32164124266515e-06,-4.10663737309975e-07,-1.38704257949934e-07,-2.15631306486669e-06,-1.78977184988904e-06,-1.05731997774276e-06
3023235,-4.44576273254094e-05,7.92695966408326e-06,-2.17062885075928e-05,1.62851136514809e-05,1.1661726595896e-05,1.78602154119349e-05,4.99104217866095e-06,-3.46696113225789e-07,2.07121485145425e-05,-1.23389652644722e-05,-1.00600855218059e-05,9.59717044740053e-07,-1.17472877253898e-05
3025095,3.41125777932228e-05,3.6639857744877e-06,7.31171773646661e-06,-4.34797075128361e-06,1.49251355563187e-05,-4.51422572773178e-06,-7.11543484888619e-06,-1.18494103753477e-06,-6.01705569808313e-06,8.82614910783871e-07,-1.00554941210969e-06,3.66973968579718e-06,-4.12166701910298e-06
3026068,1.92019618034674e-06,-7.47431451727516e-06,7.33626690079622e-06,1.24616230580872e-06,7.56448065256233e-06,-3.60031145575127e-06,-2.97290478647408e-06,9.88684081041059e-06,-1.13681971019708e-05,4.91774634222854e-06,7.748475597449e-06,5.07632263187283e-06,1.06039765334498e-06
3026597,2.85091731055701e-06,6.24643912813788e-06,9.04565800943272e-06,-6.35967272099513e-07,7.28016659244485e-06,-8.14145586169727e-07,-1.13026433523167e-05,-1.22913324352143e-05,-7.86428192373988e-06,8.39236085953867e-06,5.07076298379026e-06,-4.04033610267079e-06,-2.19032599759052e-06
3027570,2.49755110313042e-05,3.61806141775359e-07,-5.55752960469575e-07,2.8976319886644e-06,3.32922829930758e-06,2.48773084043368e-06,-5.08586212728343e-06,2.95554354151191e-06,-1.83072154771492e-06,-4.81959570107667e-07,4.15557390744489e-06,6.64800638195714e-06,4.8388163981615e-06
3028670,3.34598673725002e-06,-6.5486781652038e-06,1.08633195466299e-05,5.23381418990645e-06,-1.24063339090961e-05,-8.46943956175005e-07,-7.49682589487697e-06,2.30529775689112e-06,1.9772281243577e-06,-5.32082229630391e-06,-3.61054027286375e-06,-2.21392812562479e-06,9.49205848558284e-06
3029149,4.30303209975579e-05,1.86275303221705e-07,8.45936101044856e-06,2.37855935364631e-06,-1.19909994762452e-06,-1.92009385327374e-06,8.5668881132055e-07,3.34125865361795e-06,-6.15618510276346e-06,-5.74030346415444e-07,1.66129366089565e-06,6.25499953498463e-06,1.74564205595412e-06
3029951,2.97631376059333e-05,4.14523308684638e-06,-5.63864152292986e-06,-1.15838045738058e-05,5.91672185495783e-06,-1.32616263701803e-06,5.56128872381715e-06,7.25536146263955e-06,1.98090295458923e-07,-9.48246420595918e-07,6.14079762189737e-06,4.47590999605798e-06,3.91247032789418e-06
3033470,4.73658398121761e-05,2.69508103870528e-06,4.11665711145449e-06,-5.94837703273804e-06,4.90303781073294e-06,-7.82898174134786e-07,-4.06792778007782e-06,-3.18021799029005e-06,-9.55063456805466e-06,-7.10898957133087e-07,-9.67562083690515e-07,1.89990778110012e-06,1.0851143320577e-06
3035285,2.8093060722659e-05,6.10381471875096e-06,3.62557816624593e-06,-4.25253395602255e-06,-3.90705776509496e-06,-3.59882412740254e-06,-1.57013765684173e-06,6.22317690471237e-07,3.2014500475154e-06,7.4018867256216e-06,6.04718024376737e-06,-1.26392984115946e-06,3.33419752204612e-06
3041208,2.01043299148012e-07,4.34194717075051e-06,2.49105615818169e-06,-5.63234983436312e-06,-1.3613564625809e-05,-7.67464427871901e-06,-7.57370074552378e-06,-3.72457829768471e-06,4.1824755761342e-06,6.31665947842554e-07,6.81373489550017e-07,-2.39651745807482e-06,-3.80517441039166e-06
3041640,2.24767529004834e-05,6.06857559665863e-06,2.59068212451693e-06,-1.69339153233033e-06,-2.30204425511999e-06,-8.1095409734073e-06,2.5985420809265e-06,9.01787954389412e-07,-5.19869220651756e-06,9.47359376670831e-06,1.03677681489425e-06,-6.20371214434489e-06,-7.66744127117337e-07
3043524,1.23344293356791e-05,-2.77933837407655e-06,-7.68405918451616e-06,-2.37053955778818e-07,-9.94584455415243e-06,8.30607368207275e-06,-5.90308827106903e-06,-1.2860671521455e-05,-6.09731300458515e-06,-1.10618863593001e-05,-4.36851470103489e-06,-1.67626919048474e-06,-6.42549054229091e-07
3045610,7.87958366192381e-06,2.94290321474523e-05,-7.20400968095865e-06,2.09622999498922e-06,1.28148586508676e-05,1.43464617380892e-05,2.89232166521302e-07,2.14449158481625e-06,1.74861383897561e-06,-1.2674442966032e-06,-5.83644593237971e-06,9.25957566773471e-07,-6.53595786744754e-06
3045860,2.35745843789487e-05,-1.86996122519424e-06,-8.01529785199863e-06,1.05860353809678e-06,-4.72265347066665e-06,-9.02170880807441e-06,-1.25554469390039e-05,1.50025992748894e-06,-3.18130850702949e-06,-4.23537667206337e-06,5.91798113383312e-06,-4.10456609027871e-06,5.58865317863361e-06
3046537,7.8227803062969e-06,9.16381541443728e-06,4.7557084371704e-06,-5.70473374207614e-06,-4.70864717588203e-06,1.06213238978434e-05,9.61420188840798e-06,-4.53109386572173e-07,6.55906933823595e-06,-6.13538479852392e-06,-2.06076775118796e-06,2.38233337109933e-06,1.21027058633522e-05
3050702,-7.66266494791631e-05,2.71606237238899e-06,-9.21412237444186e-06,1.77281842936013e-05,1.83049978112184e-05,1.65958686688736e-05,2.5451421680286e-07,-5.46583056014812e-06,2.90468638850346e-06,-2.6970002785563e-06,-1.67133815078654e-05,-3.70292054537834e-06,2.27039848081804e-06
3058619,1.75612591458316e-06,2.12941374599433e-07,-9.49144424809722e-07,-2.33795148996563e-06,4.03830239122997e-06,-3.40141366578912e-06,5.44019254465582e-06,9.86900148861393e-06,4.50841368620111e-06,1.11235807119578e-05,-2.69953264299619e-06,3.50105978402532e-07,-3.40809610662194e-06
3060696,-0.000108177736439808,-2.04364548834862e-06,-6.34234916098747e-06,-1.97699423852253e-05,2.57693521065236e-05,9.52123087499415e-06,-1.00021736847794e-05,-6.93653377634839e-06,1.69082449496843e-05,1.87564273900658e-06,6.48552927862441e-06,1.16471015627087e-05,9.30052890527375e-06
3070638,6.71626466816192e-06,-7.96620722202271e-06,8.89632427038815e-06,-9.95363328648496e-06,-1.22641378669599e-06,-6.3718109998722e-06,4.89485923166061e-06,-3.41879820375035e-07,-3.63948404061174e-06,4.68009124173644e-06,1.16983535871957e-06,7.26676183682265e-07,-3.15637992838312e-06
3071173,2.60778556459497e-05,-5.416745762523e-06,3.03625407097787e-06,-9.90178733992416e-06,1.13494885588448e-06,-1.80600288904115e-06,2.32398722745249e-06,9.55722575742087e-06,4.71122589478425e-08,-2.35186162262713e-06,5.47578990389769e-06,-1.49563498408495e-06,6.67418442616035e-06
3072662,-2.54578932242507e-06,4.63935116493413e-06,-1.28186167888182e-06,1.75345832193861e-05,2.17813748417642e-05,6.58348384623593e-06,1.60764238328122e-06,-7.72938461200578e-06,1.76305806478677e-07,3.29061090845023e-06,-7.39840093314221e-06,2.05186565826929e-05,-2.16220563959599e-06
3073207,3.04649411669552e-05,-1.09861004553052e-05,-2.98006825718454e-06,-7.9045072696421e-06,-7.92452918664266e-06,-7.51234080033778e-06,-2.39162585377978e-06,7.26169469383865e-06,-2.90183899569317e-06,-1.3465128805581e-06,6.28643712148459e-06,1.27418702657241e-07,1.06667221071693e-05
3077746,2.11852236499788e-05,-9.4461907946589e-06,5.86433231028603e-06,-1.43047143565579e-05,2.44551187904983e-06,-1.77010736822059e-07,-2.21487355507411e-07,1.51455433506323e-06,-5.04187445358915e-07,1.58406431288994e-06,2.23073629089281e-06,1.90508460835216e-06,6.75485415049816e-07
3081933,-6.03838270465391e-05,-1.98767192157451e-05,4.88108115894936e-06,2.05721187371554e-05,2.01740714078622e-05,2.33356572325906e-05,-6.24739635988133e-06,-1.28818082033824e-05,5.08672421045574e-06,1.61491136635425e-06,5.29518804923282e-06,-1.7312768333878e-06,-1.00382003870331e-05
3083745,-2.91536416631928e-05,-6.39770206749451e-06,2.27648704943945e-05,-1.34402408761974e-05,-1.32957201265173e-05,7.68778423599898e-06,-7.85137225408736e-06,-1.34278992183452e-05,-4.27804112608041e-06,1.20757471574358e-05,-3.45349433212617e-06,-5.43383226070151e-06,-3.65559976320519e-06
3084528,4.55310141813699e-05,-1.3392760982333e-06,-8.1434574861556e-06,-6.422478568627e-06,-2.29508001330136e-06,-9.87331861195847e-06,3.83608980907491e-06,5.37365291003426e-06,-8.251929324723e-06,-7.02487860298262e-07,1.49141889973348e-07,-3.62308430931992e-06,1.37344646765676e-05
3085409,4.05524052463726e-05,-1.21551797108976e-06,-9.41640162492093e-07,8.12015605553765e-06,9.13091513323475e-07,-2.16022415747922e-06,-1.96197180187387e-06,1.10868824814711e-05,-4.38669535143616e-06,6.89299206872139e-06,-3.32664054671937e-06,1.43177314468252e-06,1.35302838436531e-05
3086300,4.68673311419531e-06,-4.3293244808178e-06,-7.04180508568611e-06,-9.84226790781176e-07,-1.00412579572266e-05,2.99240246124069e-06,9.67734696692204e-06,-1.06798360057912e-05,-7.78361854096523e-06,-2.97647399765898e-06,-5.27802809730475e-06,-5.75197555191081e-06,1.08540073106119e-05
3087078,1.41251478043294e-06,-1.71361589050963e-05,-1.07130564999223e-05,-8.99989339233248e-06,-1.28315531481157e-05,5.74841754798647e-07,-5.30535969829277e-06,-3.38245245784642e-06,-6.25237789499091e-07,7.64233895868562e-07,-8.23394814356109e-09,-3.22756555972851e-06,-6.18344064205865e-06
3087728,-8.41038014033439e-06,-1.40327029861242e-06,9.97996170903645e-06,-4.15236057782061e-06,2.6880510325767e-06,-3.71758902001921e-06,1.71323348992716e-06,1.13578716783314e-05,8.68088139231233e-07,-7.86187267418318e-07,8.88199122558666e-06,-7.21563623221785e-06,2.79282697599903e-07
3097516,2.90486557655999e-05,-5.70366839572749e-06,2.99136553556253e-06,5.94403250036188e-06,1.94726591354246e-06,-2.04678160099683e-06,1.21318719272441e-06,6.58483806669799e-06,5.80367786167225e-06,-7.66868945730475e-09,-3.83545651804998e-06,3.06609102697356e-06,4.54657199383558e-07
3099537,2.16067780786668e-05,-8.04269594613449e-06,-1.1534732871302e-05,5.3095960169959e-06,-1.0085608868779e-05,-5.04163349867318e-06,1.60630791089619e-06,9.76514106134917e-06,-1.82629483862559e-06,-2.63627344027313e-06,5.77391594563269e-07,-1.11138715504214e-06,6.59985609948291e-06
3101995,-1.9824357235615e-05,7.86128771276465e-06,1.16393376356265e-05,-3.81352685559769e-06,1.1078984920582e-05,-3.37024641774711e-06,-1.199525590468e-05,-1.68365133149955e-06,7.57715060806214e-06,1.88377256059671e-06,-4.92715568857231e-06,8.40471455154326e-06,-3.80082222244688e-06
3104189,-3.99403993067467e-05,1.68809399236889e-05,-1.49489391737026e-05,-6.78454026071947e-06,9.70894954954885e-06,-6.43478423143224e-06,7.26948933815855e-06,-1.15125623933993e-05,-5.7271482735228e-06,-1.14334255944389e-05,-2.00057431433453e-05,9.25272910904782e-06,1.27978032004844e-06
3104677,4.8999899681513e-05,-2.50660480400468e-06,6.76785873830925e-06,3.56365513276946e-06,-7.11437290413454e-06,-7.43806685961034e-06,-6.39954769296655e-06,4.84898143776246e-06,3.62975960716265e-06,2.74138648176851e-06,-2.77454614552133e-06,-2.60835918228657e-06,-4.697511788621e-06
3105249,1.36640398608786e-05,3.23559474412413e-06,5.41928570583801e-06,1.04282529286717e-05,2.22578297796054e-06,6.83124728914203e-06,-4.67596013347239e-06,4.07236984628565e-06,-4.46781912727707e-06,7.22948467304716e-06,-2.76191419995448e-06,2.26310944500956e-06,1.06958937644947e-06
3106475,-6.62564623835854e-05,2.13911891411511e-05,-5.76322526011135e-06,2.62472574269016e-07,9.74517678214498e-06,1.20679818185698e-05,2.94024606187686e-06,-6.18782886093412e-06,1.34651141792629e-05,6.75166764519989e-06,-1.13086339610725e-05,6.20068387811301e-06,-8.99845751965673e-06
3107486,-1.65380068473679e-05,4.35951679942653e-06,8.33291934437994e-06,1.97298626096677e-06,4.46271990055965e-06,9.75462740009727e-06,-1.86024458970636e-05,4.06302147920645e-06,7.95126260855659e-06,3.21458890331362e-06,2.69790999002569e-06,-3.64185801425595e-06,1.48236581213749e-06
3107845,-2.68752041519927e-06,-1.84697717011588e-05,-8.33933724799768e-06,-1.7104249127477e-05,-8.003531732782e-07,-7.34527783829635e-06,-1.70824360915119e-06,5.93360733850868e-06,-7.49118871899449e-06,1.90557806175945e-06,9.86570996052017e-06,6.95731016583356e-06,-3.23737085600315e-06
3108808,-3.81948874522173e-05,-3.12764841975525e-05,-2.48518786099195e-05,1.06100415596245e-05,-1.3714223810345e-05,-1.04836892170726e-05,-3.32119674080796e-07,-3.61020042956416e-06,-1.5654110304643e-06,-1.20836401087082e-05,3.82626800195287e-06,1.77549719490105e-06,2.66793303407462e-05
3109966,-5.1666643731837e-05,1.9355645963876e-06,3.01138758249327e-06,-1.6613201437179e-05,-9.78377752021604e-07,9.30708916787128e-07,-5.57501680793861e-06,-3.16726423817641e-06,-8.88367666774927e-06,4.81344400394299e-06,5.04728944511696e-07,-5.10546538187826e-06,1.61156440084843e-06
3115885,-4.98187474860821e-05,2.29921837425631e-06,-3.42754839808601e-07,8.7339266842627e-06,1.1064371134584e-05,2.10586558775798e-05,1.07644707520169e-06,-9.70981733218495e-06,5.70034414539904e-06,6.01794949732492e-06,-4.52754836948041e-06,1.13419153028323e-06,-6.93408432671179e-06
3116616,3.93445694664615e-05,4.66957356380169e-07,-2.59651769440366e-06,-1.73309455520235e-06,-2.47651003576102e-06,-3.31694968576321e-06,6.01255828872925e-06,9.02915606717028e-06,-7.02580646275669e-06,6.2202150774608e-08,1.45603497668134e-07,6.31593130176578e-06,4.78662170065277e-06
3116850,6.36322890357078e-06,-8.60216545828022e-06,-1.31917209162877e-05,5.76482597087825e-06,-1.66104468061724e-06,-5.74049577747355e-06,1.84832086073183e-06,-2.17057649434206e-06,-1.85190765589202e-06,-5.92175967724215e-06,-8.20699073088902e-06,-3.14105404276468e-07,1.13078853378973e-05
3122962,-2.2144809090171e-05,1.3092416390892e-06,1.78094298160639e-05,-3.65833074283438e-06,-1.45614102280896e-06,-7.8634892749852e-06,-1.11061543848188e-05,-1.1826660090239e-05,1.0724909833584e-06,2.31821481558053e-06,-3.17006802634356e-06,-2.12413102210913e-06,-3.97930776347638e-06
3123454,3.05302456312289e-05,-1.00310952385192e-05,8.71938721766297e-06,4.57278836699807e-06,-3.61327793482968e-06,5.86975072736322e-06,1.34447770794827e-05,7.03942653686279e-06,2.15043324559802e-06,3.79705590745424e-06,5.12225341350247e-06,2.56888613246027e-06,5.86003363956369e-06
3124953,-1.77414255130082e-06,4.12232354506594e-06,-9.63853529188379e-06,-4.57985742830359e-06,1.33919074930366e-06,-4.48659076642716e-06,1.38579904902585e-06,-7.31975620046666e-07,2.23321174684374e-06,3.56147572305666e-06,1.02923390769107e-05,2.081007115201e-06,6.04538209814367e-06
3126007,1.19106930883452e-05,1.04280170786523e-05,4.40749526499896e-06,7.35463990838405e-06,1.50909256356359e-05,4.9285277651368e-06,6.14961620810002e-06,-7.60377773526016e-06,7.83511280100278e-07,-1.33398804268036e-05,-1.16198852983843e-05,3.99534604725623e-06,-6.60730768086512e-07
3127008,-2.28236417589503e-05,5.36170993270893e-06,-8.11342523615424e-06,-1.28136844622451e-05,4.70087054345471e-06,-3.98374201034109e-06,-3.34100898920889e-06,8.68091941873419e-07,-3.52043358146066e-06,1.25344672115101e-05,9.24000322560664e-06,-2.18133063107278e-06,-4.86282717213056e-06
3128431,-5.26263771848072e-05,1.12368417666716e-05,1.0238462728233e-05,-7.30419750060109e-06,-2.85268406788639e-06,1.34931265604534e-05,-4.67035753839193e-06,2.84502767580873e-06,1.84388310797386e-05,8.74452523850529e-06,-3.19256778458372e-06,-1.30371625793918e-05,-1.5511874479385e-06
3129554,-8.93206491312716e-06,1.84143919089162e-05,-1.69841916147761e-06,2.48503016215743e-06,8.25819393072762e-06,-1.3000926454033e-05,-5.43073783404012e-06,-4.7874985648679e-06,3.7178987147417e-06,8.7555135566008e-06,-4.296823800238e-06,-2.87927468164648e-06,-6.38891134599039e-06
3129591,9.46405424187558e-06,-7.95138387316113e-06,2.7969580755505e-06,1.24216681303062e-05,-1.20772704926347e-05,6.62344262849827e-07,-5.07344050691376e-06,6.77911486696715e-06,3.04052308999946e-06,-7.27896038435335e-06,-2.13939845844348e-06,1.66015902521205e-06,-1.45358556958628e-06
3130328,2.59853190874682e-05,-5.42529395480002e-06,4.52078357939497e-06,7.77946870795295e-06,5.12564133403328e-07,-5.94742441997348e-06,-6.92584191157677e-06,8.29306620176049e-06,-4.28865457799643e-06,6.5141617217717e-06,-4.57542443330895e-06,9.09839052695092e-07,3.00893385779498e-06
3130513,1.36897755929638e-05,4.28960118932808e-06,4.25053512713224e-06,2.19422121119523e-06,-2.05892149840709e-05,-9.86954696981773e-06,-8.22157496593084e-06,4.36398752032426e-07,1.59571447655055e-06,2.97007724955083e-06,2.45455012504425e-06,-5.19405975991852e-06,-9.20204543433405e-06
3132889,-3.0541839428779e-07,-2.62955632428314e-06,-2.01818596322533e-06,-7.78523244972643e-06,-9.09230880227005e-06,-9.33301796403325e-06,3.30544936611565e-06,-8.56064228190234e-06,-8.19022276523923e-07,7.99454298993065e-06,2.1811468021968e-07,1.99154655682683e-06,-8.00493081072087e-06
3134697,1.49823972655661e-05,-8.26007208322176e-06,1.78171337729983e-06,-6.65922305693096e-06,-8.27636968903294e-06,-8.34009973947747e-07,2.44699600166268e-06,1.49297298215157e-06,-4.12087014402764e-06,2.57764495060608e-06,1.09213389123658e-06,-1.03983348239025e-07,5.90528150757619e-06
3137849,2.56037809296192e-06,6.45439367391274e-06,3.57189991280805e-06,3.57437500300423e-06,5.51433792618264e-06,-1.06556407923668e-06,-8.62959656819166e-07,1.43926060435683e-06,1.09698779959209e-05,-3.9358051608761e-06,1.57731057893561e-06,5.06751817879634e-07,1.3917560927067e-06
3143323,3.45734088458775e-05,-9.89134921021555e-06,1.15781272521968e-05,-9.74144279336841e-06,2.61606425847674e-06,-2.77231098082523e-06,-2.37703209239391e-06,-1.05302897814987e-06,2.31678082299547e-06,6.62351586333748e-06,1.32183516430383e-06,3.48113258667788e-06,-6.80953086952335e-07
3146820,1.98267204693959e-05,3.58202859981935e-06,-1.79926582040935e-06,-5.76884083709016e-06,7.44138875140519e-06,-6.78540657828109e-07,8.39761044395545e-06,3.18748396347733e-06,7.78022513024804e-06,-5.35158209774613e-06,4.09910321679613e-06,-2.72866844568633e-06,5.64752510535875e-06
3150801,1.76175700976867e-05,6.17297729732412e-06,3.6054646280069e-06,-5.93246232551678e-06,-2.52523041396622e-07,-9.19246052165182e-06,-3.59056106256571e-07,6.98626518974173e-06,-1.73665055845222e-06,2.51710010955506e-06,2.54133274843487e-06,5.340830798814e-06,1.91741564388186e-05
3152100,-3.69517445716182e-05,-6.11630360358679e-06,2.08114935980655e-06,4.50785984641241e-06,3.31819430625047e-07,2.2814382271737e-05,-4.16665358521334e-06,1.50749279204419e-06,1.05062833473733e-05,-9.34606497379111e-06,4.33645412183089e-06,-5.94642684936708e-06,-4.87684882301435e-06
3155345,1.53563812652278e-06,7.33062112035668e-06,-1.22150833344765e-05,6.48808981266913e-06,9.54750133266173e-06,-4.42949989764471e-06,-3.77199311923933e-06,3.47729802175263e-06,1.82269618936763e-06,-1.09863428107349e-05,-7.4742738206026e-06,-3.4022942153507e-06,7.64953436648253e-06
3157255,-6.24741249681944e-05,8.83703390839889e-06,3.69260862036719e-06,8.81999988876908e-06,8.20978232402881e-06,1.02780505492699e-05,-1.82538064700506e-05,-1.89812435026217e-05,5.00222427784577e-06,-5.1951938423108e-06,-8.91312051787469e-06,-1.17528983988278e-05,-8.7153778276688e-07
3160061,4.94675472736085e-05,-1.22719693306615e-05,-8.96750209411876e-07,-9.60708581051369e-06,5.63596880849787e-07,7.71795788952788e-06,2.29052383882449e-07,3.0391353135741e-06,-1.13968862320694e-06,6.23014817917905e-06,1.03693064731304e-05,2.58839768431099e-06,-3.62999436842471e-07
3164301,-2.58571388887329e-05,6.31110087252438e-07,-1.88910860939089e-05,-5.78460239074259e-06,-4.85689762300171e-06,-2.34083746425205e-07,1.52687870739899e-05,-2.47783471030326e-06,-3.10410466047222e-07,-4.9817180970451e-06,9.6772628409078e-06,5.12769834165253e-06,-4.94915796733283e-06
3168583,-5.58531502770102e-05,-1.65869975082853e-06,-9.56442653852981e-06,3.46184017722264e-06,-4.21201756494616e-06,1.39553133091744e-05,1.7372915365598e-05,-8.75553808842576e-06,7.3528890762871e-06,6.49832202986087e-08,2.74167723613997e-06,1.14184669160216e-05,-1.61837648192434e-05
3172418,4.44011457656849e-07,-5.67174077953574e-06,5.75815672604009e-06,7.02030479841747e-06,-2.55364559256132e-06,-5.21482157116802e-06,5.83357824868129e-06,2.52977894001493e-06,1.22328150145233e-05,-3.87908617116202e-06,4.76154129233632e-06,7.85703016033846e-06,-3.39387324761635e-07
3173910,3.17559630580287e-05,2.8820611328731e-06,1.34015431854849e-05,1.95243051205029e-05,-8.26755136945095e-06,-3.44181566461537e-07,7.04865330110071e-06,1.4335775799845e-06,-6.29991965820366e-06,-2.36113267383162e-06,-3.50615573065848e-06,9.1531753244556e-06,1.3670906351846e-06
3174505,3.32131909063607e-05,1.33447834021379e-05,3.65529389260048e-06,3.56769891014797e-06,1.47609866735562e-06,-5.54998481882753e-06,6.32788007063766e-06,7.87269451227523e-06,5.98495648253754e-06,-8.6812057426173e-06,-5.68290011345422e-06,5.77652916197319e-06,-5.07534269105064e-06
3176998,2.39950969555257e-05,2.23353021910448e-06,3.23407816443798e-07,-3.42053507573842e-06,-9.03053259457073e-06,3.93666633176666e-06,1.2930954812705e-05,9.58429856869153e-06,-2.29870079026668e-06,-1.03455026195764e-06,3.75816081510705e-06,-4.08766690134872e-08,-1.28183534251554e-06
3179821,-4.60228929187121e-06,3.5235073893889e-06,-8.82399772723226e-06,-1.06177173021832e-05,-1.24659824137228e-06,-3.64987138473145e-06,3.08243406103028e-06,6.88672863584064e-07,4.28790508972092e-06,-2.35708918465576e-06,6.48324956524141e-06,-7.22158173580001e-06,-3.76218464365662e-06
3181458,-3.65707419240243e-05,-5.18086507358146e-06,3.52361648519093e-06,7.86796313435723e-06,1.30828952961657e-05,-5.07088537338648e-06,2.94630942055213e-07,-7.17112736890429e-06,-4.01321135193092e-06,5.70478109340776e-07,-1.58735009974377e-06,-4.40989439862844e-06,4.13360260239703e-06
3185848,5.98572639785551e-06,5.53171702884375e-07,-1.96834833457513e-06,-9.01728126715958e-06,-6.15631036819935e-06,-4.04131867991805e-06,3.64337998178555e-06,7.46995374199471e-06,5.75409957128333e-07,-5.10263271858224e-07,6.52084649229199e-06,5.7677897897336e-06,1.26771142189775e-06
3186656,3.50030969124344e-06,-1.11433208126513e-05,-2.5803152576662e-06,-1.00590544801477e-05,2.55369682844484e-06,2.38672280496248e-06,3.30321579965829e-06,3.06723213730766e-06,-6.56542362303434e-06,-9.58296156071123e-08,2.92308744707709e-06,-3.01460917435685e-06,3.30054855822766e-06
3186869,1.45003664784947e-05,-1.37484388583332e-05,-6.789031429255e-06,-5.63126204169549e-06,-3.16606099580423e-06,-6.68545831971241e-06,7.49122402421331e-06,8.66561605053578e-06,8.18512781813824e-07,-2.69302308143703e-06,1.15943652186248e-05,2.81187814522293e-06,-4.62183922581129e-06
3188674,1.03079985359163e-05,-5.49835650117155e-06,-6.00397055094326e-06,-2.24650211716072e-05,-2.84809954522009e-06,6.29451288436147e-06,7.55914774197631e-06,-6.40353231304129e-06,7.51588952667572e-06,-4.91175110971628e-06,7.78540275769355e-06,-1.10251654989285e-06,2.18063577209816e-06
3189581,3.83275675028418e-05,-3.8700685984358e-06,7.80355290761e-06,-7.5408228194094e-06,-6.5286471969775e-06,-1.6826316160766e-07,-9.09488883075888e-06,9.32570371257011e-06,2.65880503713618e-07,1.14625779508068e-06,-1.74683227343812e-06,2.49051604455637e-06,-5.58564109596024e-07
3190623,-0.000143433238743395,-1.74872729070614e-05,-3.26692589898621e-05,1.9541774155768e-06,2.00781728276261e-05,8.37934798663971e-06,1.03217931954587e-05,-3.98036824307278e-06,-1.07534325560041e-05,-5.46679255563672e-06,9.41656761164753e-06,-7.05887674450844e-06,-2.30107371530311e-05
3195406,1.88380765120607e-06,7.19812321695349e-06,-8.76795422035828e-07,-8.29048148299191e-06,-8.1510815135767e-06,-1.24469691046438e-07,-6.72178517637172e-08,-6.08649840889014e-06,1.73439980661866e-06,8.12164568275207e-07,-1.56317593433367e-06,8.91738140305387e-07,-4.78622505845614e-06
3196551,3.95204078604664e-05,-1.27275542187832e-05,-2.64994450267086e-06,-4.06974686381882e-06,-3.85424915083922e-06,1.84302164676407e-06,-6.50878407331452e-07,1.15147928878999e-06,-8.5190301876498e-06,6.83073070124127e-06,2.2458696905796e-06,5.52248890527134e-06,-9.72280781389377e-07
3196971,-2.39978439383449e-07,2.26901434993633e-06,1.99064397917199e-05,-7.58646344266238e-06,-1.1308349039581e-05,-3.13490547293505e-06,3.63535771024235e-08,-6.42740228181168e-06,4.91426191025949e-06,9.76102996595585e-08,5.5727901791624e-06,-5.29152361925564e-06,9.59703970475546e-06
3199786,-2.04951066003572e-05,-1.40414797102804e-05,4.24821048053282e-06,3.82159876356383e-06,-1.29877931026812e-05,-1.04332248082497e-05,-9.24981547513083e-06,8.127499933203e-06,-3.59952813101508e-06,-2.62156301393448e-06,-6.7002753780659e-06,-4.10311290585255e-06,-3.10626857344644e-06
3202576,6.74154628711244e-06,9.28316919919692e-06,-9.56301067864194e-06,1.45473690433253e-05,-4.4263798755721e-06,6.04570256404027e-06,6.01332314282273e-07,-9.13654090851425e-07,-5.27546524806314e-06,-6.29227107370363e-06,-3.8292063611847e-06,5.83504536747206e-06,-4.03046537810327e-06
3202686,4.76380489333098e-05,-8.57259801701179e-06,6.05632257234797e-06,-4.08807996937043e-06,5.45346301295533e-06,-4.80259989416015e-06,4.70616933324476e-07,1.37685774002428e-06,-6.49611098873338e-06,-2.28854517068409e-06,-9.99294706395985e-07,7.21767678308485e-06,8.81569157453018e-07
3204739,2.15745229732001e-05,3.33643520476702e-06,-8.51502040306051e-06,-2.02590395869303e-06,-5.35917731395788e-06,-4.90247395417729e-06,8.53588586506012e-06,-3.80427926255539e-06,-9.9912871965303e-06,5.94794064718054e-07,-3.88434426650646e-06,-4.86710923155758e-07,-1.00028099337625e-05
