reg_CC1,reg_CC2,reg_CC3,reg_CC4,reg_CC5,reg_CC6,reg_CC7,reg_CC8,reg_CC9,reg_CC10,reg_CC11,reg_CC12,reg_CC13,unreg_CC1,unreg_CC2,unreg_CC3,unreg_CC4,unreg_CC5,unreg_CC6,unreg_CC7,unreg_CC8,unreg_CC9,unreg_CC10,unreg_CC11,unreg_CC12,unreg_CC13
0.16244,0.24916,0.23914,0.22386,0.20552,0.17129,0.19221,0.19889,0.21847,0.18893,0.17763,0.17264,0.18742,0.37278,0.35884,0.34227,0.32299,0.31167,0.299,0.28881,0.28054,0.27339,0.26318,0.24039,0.23656,0.22471
0.35337,0.34947,0.32991,0.31865,0.31226,0.30242,0.28829,0.27948,0.27555,0.25514,0.24214,0.23855,0.22325,0.35337,0.34947,0.32991,0.31865,0.31226,0.30242,0.28829,0.27948,0.27555,0.25514,0.24214,0.23855,0.22325
0.25334,0.24951,0.29533,0.28608,0.26863,0.25033,0.24331,0.23792,0.2242,0.21368,0.19077,0.20578,0.17839,0.3704,0.3641,0.35479,0.33044,0.31249,0.29962,0.29261,0.27954,0.27125,0.26916,0.24704,0.23274,0.22114
0.16338,0.21866,0.17839,0.24556,0.21663,0.18403,0.2258,0.19937,0.2091,0.16462,0.16871,0.1866,0.17748,0.39334,0.36048,0.33585,0.3215,0.30427,0.29801,0.28819,0.27425,0.26788,0.25646,0.24673,0.23635,0.21501
0.2058,0.28559,0.2687,0.24901,0.22411,0.2151,0.23146,0.24738,0.21275,0.21601,0.21153,0.19626,0.18561,0.37373,0.37039,0.32717,0.3079,0.30415,0.30211,0.28294,0.27277,0.26925,0.25605,0.24246,0.23152,0.21778
0.2674,0.32471,0.29865,0.31734,0.27023,0.27094,0.2787,0.26376,0.25361,0.24889,0.24503,0.24124,0.2194,0.36156,0.3574,0.3457,0.33219,0.31842,0.29644,0.28733,0.26863,0.25298,0.25142,0.2383,0.23195,0.21597
0.35736,0.35309,0.32857,0.33215,0.31418,0.29431,0.27357,0.26972,0.255,0.24979,0.24673,0.24182,0.21123,0.37068,0.36532,0.34989,0.34088,0.33081,0.30378,0.2909,0.28143,0.27353,0.25973,0.2527,0.2479,0.21979
0.15138,0.25334,0.20447,0.21743,0.20292,0.157,0.19501,0.1947,0.18418,0.17883,0.16929,0.18693,0.17299,0.38641,0.35667,0.35291,0.31659,0.30052,0.2861,0.27558,0.26823,0.25914,0.25292,0.24759,0.23608,0.22415
0.35273,0.34343,0.33007,0.30197,0.29557,0.28544,0.27366,0.25117,0.24079,0.23359,0.22694,0.22017,0.21021,0.36842,0.35695,0.3464,0.32535,0.31409,0.29942,0.2812,0.26411,0.25197,0.24346,0.23735,0.23015,0.21962
0.33724,0.26812,0.31649,0.31349,0.27217,0.28243,0.25391,0.25471,0.27118,0.25323,0.23014,0.22751,0.20554,0.37333,0.35746,0.34148,0.32258,0.3139,0.29112,0.27847,0.27525,0.25798,0.25225,0.23794,0.23252,0.20354
0.19558,0.24053,0.22363,0.22711,0.22022,0.21356,0.2279,0.20929,0.18173,0.18207,0.15829,0.17746,0.1603,0.36158,0.35041,0.32524,0.31395,0.30864,0.30458,0.2987,0.27163,0.25996,0.24797,0.23444,0.2309,0.20791
0.32898,0.30449,0.30894,0.31841,0.27539,0.27381,0.25452,0.25803,0.25085,0.26963,0.24991,0.22956,0.22182,0.3777,0.3519,0.35038,0.32925,0.3112,0.30125,0.28336,0.2752,0.26642,0.24834,0.2407,0.2347,0.21984
0.16092,0.24559,0.23233,0.19668,0.19826,0.20698,0.18025,0.18127,0.17303,0.14776,0.16287,0.16272,0.1544,0.36839,0.35965,0.33974,0.3229,0.32181,0.30341,0.2837,0.27414,0.25989,0.24795,0.23555,0.21903,0.19982
0.2193,0.2714,0.24888,0.23723,0.24323,0.23443,0.23675,0.23955,0.21647,0.20965,0.21903,0.16749,0.17784,0.37807,0.34556,0.33268,0.3235,0.30558,0.29827,0.28572,0.27293,0.26895,0.25775,0.25129,0.20979,0.20118
0.15485,0.22287,0.22013,0.20181,0.15563,0.15956,0.20177,0.18251,0.16765,0.19917,0.15636,0.17596,0.17181,0.3542,0.34742,0.33537,0.31131,0.2958,0.28256,0.28103,0.27939,0.26113,0.25819,0.25252,0.23694,0.21179
0.1611,0.22774,0.20425,0.1983,0.16896,0.16575,0.2,0.17193,0.17047,0.17447,0.17402,0.1701,0.14921,0.3536,0.33851,0.33392,0.32382,0.31927,0.29094,0.28301,0.2799,0.26687,0.25417,0.23619,0.23121,0.20414
0.16185,0.2168,0.21931,0.22002,0.19871,0.14386,0.21052,0.15521,0.18803,0.17312,0.16644,0.18176,0.17452,0.38109,0.34682,0.32936,0.32259,0.31063,0.29086,0.28412,0.27292,0.25504,0.25256,0.24519,0.2331,0.21948
0.22418,0.28881,0.24746,0.23878,0.21567,0.21978,0.22711,0.21424,0.21842,0.2063,0.21105,0.17981,0.18567,0.37965,0.35758,0.3432,0.32789,0.30589,0.296,0.29059,0.27835,0.26991,0.26115,0.23242,0.22482,0.21838
0.20164,0.28048,0.25209,0.25216,0.23229,0.23422,0.2159,0.22711,0.21424,0.20988,0.21781,0.19678,0.17344,0.37166,0.34572,0.3326,0.32255,0.30862,0.29494,0.28526,0.27874,0.26436,0.2571,0.24097,0.23589,0.21396
0.21633,0.26425,0.26818,0.24991,0.25279,0.22518,0.22688,0.23105,0.22282,0.21735,0.21716,0.21155,0.20204,0.37404,0.35909,0.33397,0.32035,0.31551,0.30213,0.29817,0.28132,0.27112,0.26322,0.24024,0.23319,0.22642
0.24981,0.29082,0.2673,0.25699,0.25424,0.22585,0.2261,0.24852,0.24551,0.19359,0.21168,0.19884,0.20321,0.38656,0.3546,0.34965,0.31597,0.30804,0.30444,0.29582,0.28325,0.26502,0.25169,0.24364,0.24077,0.22922
0.15944,0.22124,0.19698,0.21884,0.22637,0.1809,0.20279,0.1904,0.17815,0.14928,0.17044,0.1716,0.18908,0.38241,0.36657,0.34597,0.33033,0.31712,0.30715,0.29008,0.27635,0.26773,0.2516,0.2373,0.22604,0.21286
0.16504,0.25645,0.19514,0.19348,0.17275,0.17026,0.19559,0.21174,0.21,0.188,0.19196,0.18195,0.17711,0.36878,0.35881,0.31883,0.31313,0.3049,0.29032,0.28429,0.27611,0.2663,0.24262,0.23837,0.23729,0.22468
0.15111,0.24875,0.2249,0.19281,0.19065,0.16098,0.16248,0.20658,0.16024,0.19162,0.19085,0.17229,0.18482,0.3839,0.35555,0.35102,0.31513,0.30511,0.29756,0.29401,0.27973,0.26527,0.26129,0.24245,0.22938,0.21759
0.36705,0.34933,0.3413,0.32654,0.28365,0.29294,0.29033,0.28462,0.26393,0.25524,0.24085,0.24887,0.21509,0.37859,0.35364,0.34516,0.33559,0.30146,0.29838,0.28624,0.27706,0.26205,0.25366,0.24608,0.23776,0.21309
0.29021,0.35089,0.29673,0.29393,0.27975,0.26946,0.28315,0.27093,0.2545,0.24946,0.22849,0.2387,0.19618,0.38768,0.35713,0.34523,0.32135,0.30866,0.30564,0.29921,0.26912,0.26108,0.24896,0.24273,0.21863,0.20022
0.16873,0.22418,0.20858,0.23611,0.19959,0.19163,0.19762,0.18026,0.20153,0.15899,0.17907,0.18245,0.16463,0.38939,0.36773,0.34042,0.33243,0.30121,0.29413,0.28897,0.28012,0.27924,0.24768,0.24568,0.23798,0.2165
0.34384,0.3355,0.3243,0.31078,0.27043,0.29064,0.26234,0.25552,0.24763,0.23928,0.23415,0.21471,0.21125,0.36708,0.35489,0.34271,0.32556,0.30821,0.28878,0.27483,0.26888,0.26111,0.25129,0.24169,0.22426,0.22226
0.22727,0.27851,0.2403,0.25431,0.22089,0.22491,0.21159,0.22823,0.23121,0.22021,0.21568,0.19386,0.18575,0.37837,0.37027,0.33836,0.31938,0.30544,0.29662,0.29381,0.28279,0.272,0.25352,0.24411,0.23827,0.21321
0.1535,0.22532,0.21383,0.21288,0.1619,0.1634,0.16922,0.17958,0.16584,0.157,0.17487,0.19701,0.14536,0.35896,0.34339,0.33825,0.31993,0.30097,0.29285,0.28071,0.26978,0.26247,0.24279,0.22338,0.21826,0.21586
0.34185,0.32146,0.309,0.29104,0.29758,0.28296,0.26226,0.26494,0.25353,0.22873,0.23428,0.22896,0.21022,0.36358,0.34001,0.33033,0.31609,0.30971,0.29119,0.28136,0.2744,0.26415,0.25245,0.23991,0.23547,0.21932
0.16304,0.22059,0.24288,0.20676,0.24575,0.21324,0.22577,0.17322,0.19065,0.1942,0.16303,0.16108,0.15733,0.38153,0.35531,0.34268,0.32263,0.31844,0.28294,0.28225,0.2722,0.25922,0.24487,0.24293,0.22258,0.19771
0.16306,0.21433,0.1944,0.22029,0.21512,0.22176,0.18607,0.16869,0.20088,0.19089,0.18727,0.18057,0.16976,0.38905,0.35858,0.34117,0.33889,0.31942,0.30367,0.28286,0.27576,0.27153,0.25691,0.24457,0.23594,0.21112
0.16494,0.18409,0.21319,0.23496,0.22503,0.20674,0.18242,0.18939,0.21168,0.17542,0.17191,0.15999,0.16366,0.35243,0.34528,0.33854,0.31782,0.30584,0.29185,0.28196,0.26988,0.26415,0.24877,0.23793,0.22308,0.21108
0.21139,0.27444,0.22253,0.26304,0.24058,0.22083,0.21964,0.23508,0.20577,0.20451,0.20211,0.18983,0.19613,0.3705,0.36422,0.33563,0.32223,0.30882,0.30276,0.29102,0.27423,0.26009,0.25478,0.23647,0.22215,0.21089
0.16835,0.21617,0.23624,0.2243,0.24202,0.19952,0.20196,0.22262,0.18917,0.17253,0.17489,0.18475,0.16701,0.38626,0.37405,0.34819,0.3276,0.30675,0.30137,0.29423,0.27579,0.26823,0.25753,0.24656,0.23329,0.21315
0.37056,0.35078,0.33277,0.31585,0.30428,0.29898,0.28675,0.27181,0.27053,0.25757,0.25274,0.23862,0.23247,0.37147,0.35137,0.33367,0.31646,0.30552,0.29939,0.28749,0.2725,0.27082,0.25832,0.25306,0.23914,0.23286
0.28491,0.23842,0.28229,0.25902,0.26094,0.24179,0.22237,0.22179,0.20909,0.21422,0.20662,0.18628,0.17252,0.38847,0.3589,0.33898,0.33245,0.30083,0.29886,0.2854,0.2698,0.26646,0.25764,0.24988,0.23134,0.21109
0.21517,0.2521,0.25869,0.26064,0.20612,0.20924,0.2495,0.22999,0.22008,0.18823,0.2186,0.16913,0.19065,0.37736,0.35737,0.34681,0.33248,0.31123,0.29504,0.27818,0.27335,0.27183,0.245,0.23294,0.22818,0.20976
0.33492,0.29612,0.30998,0.32029,0.27289,0.29326,0.26911,0.25465,0.27227,0.27902,0.24485,0.23513,0.23348,0.36047,0.33943,0.3279,0.32412,0.31162,0.30076,0.28507,0.27956,0.26842,0.24327,0.23976,0.22149,0.20411
0.36912,0.33987,0.32788,0.31434,0.30206,0.28457,0.27771,0.27207,0.25032,0.2424,0.23786,0.23531,0.22409,0.36958,0.34018,0.32763,0.31442,0.30205,0.2848,0.27839,0.27152,0.25056,0.24285,0.23721,0.23517,0.22393
0.30219,0.32864,0.31304,0.31659,0.26707,0.29043,0.29339,0.27229,0.27566,0.27001,0.26793,0.2447,0.22928,0.35659,0.3517,0.33557,0.31696,0.31094,0.30088,0.27705,0.26368,0.26032,0.25775,0.25129,0.23432,0.22107
0.20974,0.27271,0.25374,0.24824,0.24347,0.2063,0.23893,0.21098,0.21397,0.20986,0.20439,0.19494,0.19356,0.38042,0.35722,0.35426,0.31985,0.30964,0.28791,0.2826,0.26183,0.258,0.24698,0.2413,0.22828,0.2202
0.1692,0.26041,0.24663,0.24184,0.19362,0.18316,0.18866,0.19588,0.18886,0.17844,0.166,0.17337,0.19076,0.38334,0.37727,0.34226,0.33208,0.3078,0.28897,0.27875,0.27466,0.25188,0.2476,0.24376,0.22878,0.21984
0.34124,0.33558,0.32934,0.31484,0.31054,0.28317,0.28336,0.28781,0.26888,0.25817,0.25196,0.2207,0.21325,0.35046,0.34954,0.33464,0.31757,0.31165,0.28978,0.28524,0.28154,0.27028,0.26128,0.24069,0.21778,0.21184
0.16475,0.23402,0.19553,0.20306,0.19733,0.16897,0.16325,0.22208,0.16767,0.17669,0.15627,0.18221,0.16834,0.37279,0.35359,0.33802,0.327,0.31439,0.29419,0.29047,0.27984,0.2642,0.24938,0.23462,0.22814,0.20538
0.16059,0.19703,0.22285,0.20266,0.17279,0.14512,0.18646,0.20637,0.19194,0.19379,0.19812,0.15072,0.1773,0.37477,0.36516,0.34569,0.321,0.31427,0.30049,0.28488,0.27563,0.26587,0.2528,0.24389,0.23188,0.2159
0.30711,0.31395,0.33695,0.29036,0.2893,0.27375,0.28158,0.29129,0.28169,0.23131,0.24249,0.23485,0.23049,0.36889,0.35331,0.32976,0.32551,0.31015,0.29431,0.29037,0.27196,0.26012,0.2427,0.22671,0.21714,0.21024
0.21,0.26311,0.25603,0.24493,0.25118,0.2319,0.1927,0.20442,0.20549,0.21559,0.18967,0.15506,0.17534,0.36337,0.35139,0.32564,0.31293,0.30901,0.29156,0.288,0.2674,0.26506,0.25559,0.24474,0.22589,0.19524
0.37091,0.34307,0.31405,0.29841,0.28035,0.28374,0.28272,0.2712,0.25207,0.24045,0.23429,0.22418,0.19834,0.38351,0.36126,0.3366,0.31225,0.30118,0.29358,0.28925,0.28562,0.26434,0.25009,0.2445,0.23549,0.2071
0.37275,0.35639,0.33834,0.31562,0.30455,0.29718,0.28878,0.28314,0.26792,0.25967,0.24894,0.24594,0.20789,0.37302,0.35645,0.33851,0.31582,0.30467,0.29748,0.28903,0.28271,0.26812,0.25967,0.24892,0.2455,0.20785
0.155,0.22085,0.22879,0.23264,0.19847,0.19069,0.18971,0.19832,0.20483,0.15551,0.18888,0.19807,0.16236,0.37589,0.36498,0.34335,0.32558,0.3222,0.3019,0.28689,0.27407,0.26424,0.25948,0.24575,0.22724,0.21367
0.23024,0.31119,0.28167,0.24992,0.27723,0.25834,0.23196,0.22461,0.21933,0.2105,0.20186,0.19548,0.18729,0.38864,0.3588,0.33955,0.31919,0.31453,0.30355,0.29329,0.28142,0.27052,0.25636,0.23993,0.23205,0.22172
0.25361,0.28028,0.30973,0.26286,0.25309,0.23058,0.22274,0.2195,0.21295,0.21463,0.2034,0.19638,0.17064,0.38237,0.37658,0.33641,0.32327,0.30945,0.29932,0.27065,0.26448,0.26143,0.25563,0.23982,0.23796,0.21137
0.28261,0.34026,0.30114,0.28859,0.27894,0.30061,0.26676,0.26153,0.28181,0.26665,0.26045,0.24718,0.21599,0.35877,0.3514,0.34232,0.32693,0.30912,0.29026,0.28187,0.27004,0.25269,0.24763,0.2346,0.22808,0.20706
0.31712,0.31119,0.305,0.31066,0.28527,0.27707,0.29287,0.26606,0.2739,0.27155,0.27396,0.27004,0.23121,0.37581,0.34679,0.33755,0.31873,0.31346,0.30363,0.29369,0.27212,0.26108,0.2517,0.24759,0.24174,0.22252
0.17938,0.23851,0.23809,0.22501,0.21594,0.23683,0.19285,0.21803,0.18693,0.19122,0.1664,0.18594,0.16949,0.3672,0.34797,0.32573,0.31756,0.29942,0.29743,0.29103,0.26952,0.26421,0.25963,0.23449,0.22962,0.22415
0.20475,0.27995,0.24995,0.26938,0.22656,0.21868,0.22925,0.21726,0.20894,0.23329,0.19639,0.19721,0.17356,0.35934,0.35698,0.33479,0.32228,0.30559,0.29879,0.28372,0.26637,0.25911,0.2493,0.24258,0.23886,0.19523
0.16152,0.23398,0.20031,0.20156,0.20231,0.20717,0.19081,0.16512,0.17719,0.19065,0.1905,0.20001,0.15693,0.39143,0.36242,0.35032,0.32952,0.31518,0.30196,0.29446,0.28418,0.26739,0.26376,0.241,0.21409,0.21289
0.35759,0.34541,0.32898,0.32626,0.29139,0.30024,0.26888,0.26339,0.26894,0.26729,0.25172,0.23988,0.20843,0.37209,0.34879,0.33733,0.33391,0.30596,0.30041,0.27861,0.27004,0.26707,0.25459,0.24729,0.23195,0.20634
0.17579,0.2261,0.22653,0.25397,0.2331,0.23426,0.21532,0.18737,0.19304,0.165,0.17958,0.15997,0.16372,0.35684,0.34159,0.33244,0.32668,0.31865,0.29339,0.28897,0.28424,0.27661,0.25827,0.24794,0.22293,0.21477
0.16171,0.24976,0.1913,0.24573,0.21759,0.21391,0.18676,0.21644,0.18317,0.1879,0.17029,0.17852,0.17607,0.38979,0.36769,0.33569,0.32446,0.30509,0.30023,0.29865,0.28319,0.27476,0.26371,0.23504,0.22934,0.21107
0.23427,0.28482,0.24847,0.261,0.22561,0.20726,0.24563,0.24317,0.21792,0.2016,0.21098,0.21533,0.1874,0.39452,0.36731,0.35611,0.34251,0.32161,0.30772,0.28901,0.27822,0.26216,0.2477,0.24261,0.23851,0.22404
0.25977,0.3327,0.27627,0.30027,0.25228,0.27903,0.27757,0.2464,0.26472,0.26014,0.25108,0.22893,0.2271,0.36759,0.34225,0.33241,0.32318,0.31612,0.301,0.29393,0.28097,0.26767,0.25952,0.23271,0.22483,0.21846
0.21196,0.3007,0.25386,0.26756,0.2531,0.22199,0.217,0.24558,0.22521,0.20032,0.20518,0.20215,0.21431,0.39669,0.37131,0.35328,0.31904,0.31044,0.30462,0.28689,0.2778,0.26032,0.25343,0.24595,0.23107,0.22154
0.21349,0.28707,0.27879,0.24488,0.26538,0.2114,0.20799,0.229,0.22873,0.19024,0.22599,0.19013,0.1971,0.36838,0.35387,0.33498,0.32083,0.31923,0.30647,0.28514,0.2811,0.27396,0.25284,0.2421,0.23293,0.20941
0.33885,0.3205,0.31234,0.34532,0.30911,0.29586,0.29126,0.27927,0.27631,0.24035,0.25487,0.23112,0.21429,0.38781,0.37133,0.35451,0.329,0.31671,0.30954,0.28135,0.27831,0.26051,0.24772,0.24549,0.22292,0.19965
0.21279,0.26731,0.24534,0.24264,0.20952,0.24279,0.22951,0.22037,0.21642,0.1984,0.19663,0.20511,0.18791,0.36616,0.3517,0.33066,0.32518,0.30998,0.29675,0.28268,0.26583,0.26468,0.24936,0.24141,0.2248,0.22143
0.14362,0.2324,0.2225,0.21489,0.1999,0.18156,0.18527,0.19129,0.18173,0.22191,0.19854,0.16542,0.18495,0.37411,0.36309,0.34335,0.33144,0.32077,0.30538,0.2914,0.28432,0.27824,0.27129,0.24927,0.2328,0.22589
0.15181,0.22266,0.19543,0.21328,0.17863,0.18318,0.16189,0.19753,0.23994,0.18672,0.19783,0.16968,0.16975,0.3676,0.34779,0.34511,0.3247,0.31732,0.30306,0.29061,0.28264,0.27406,0.26199,0.25052,0.24895,0.22153
0.34706,0.29544,0.32328,0.31771,0.26465,0.3217,0.28757,0.26726,0.27052,0.25235,0.24333,0.25322,0.21188,0.37284,0.35757,0.33824,0.33208,0.3189,0.29362,0.28627,0.26943,0.25421,0.24874,0.23763,0.22865,0.20486
0.16927,0.24208,0.22942,0.23131,0.18822,0.19567,0.20334,0.1724,0.18138,0.17832,0.17491,0.1773,0.1597,0.38192,0.36679,0.33907,0.31484,0.29963,0.28778,0.28178,0.27885,0.26106,0.25361,0.23904,0.22138,0.21243
0.16549,0.23459,0.19155,0.21706,0.18306,0.19226,0.18456,0.21449,0.17729,0.19533,0.16427,0.19188,0.13465,0.37353,0.34407,0.32577,0.30981,0.30247,0.28625,0.27885,0.26891,0.25709,0.24107,0.2373,0.21888,0.20536
0.16205,0.22829,0.22247,0.22427,0.18961,0.16809,0.1828,0.19299,0.18609,0.1791,0.18439,0.19032,0.16415,0.37853,0.34819,0.33145,0.32787,0.30127,0.29225,0.29023,0.27706,0.27593,0.26071,0.24371,0.23701,0.22543
0.15599,0.20602,0.2546,0.20283,0.21005,0.18609,0.2091,0.22452,0.19938,0.17631,0.17243,0.16218,0.15162,0.38424,0.36949,0.35586,0.32334,0.31607,0.29595,0.28941,0.27264,0.25863,0.24992,0.23127,0.2207,0.20212
0.31882,0.32367,0.32323,0.32518,0.26896,0.30021,0.2927,0.25263,0.26343,0.2384,0.25838,0.23292,0.21721,0.38738,0.36131,0.33264,0.31336,0.30616,0.29677,0.27884,0.26459,0.2512,0.25092,0.23301,0.22379,0.20223
