reg_CC1,reg_CC2,reg_CC3,reg_CC4,reg_CC5,reg_CC6,reg_CC7,reg_CC8,reg_CC9,reg_CC10,reg_CC11,reg_CC12,reg_CC13,unreg_CC1,unreg_CC2,unreg_CC3,unreg_CC4,unreg_CC5,unreg_CC6,unreg_CC7,unreg_CC8,unreg_CC9,unreg_CC10,unreg_CC11,unreg_CC12,unreg_CC13
0.13584,-0.016501,-0.0078673,0.11517,-0.037757,-0.013198,-0.11701,0.045953,0.15517,-0.018272,-0.069693,-0.095741,0.022004,0.0072302,0.13304,0.036445,-0.0095643,0.06231,-0.016028,-0.03075,0.15658,0.01812,0.034095,-0.16746,-0.16925,0.028327
0.15038,-0.071211,-0.1266,0.037863,0.075907,0.083911,0.044711,0.002145,-0.024996,0.018567,0.0017025,0.023836,0.0098838,0.12553,-0.13872,-0.05677,-0.060116,0.038967,0.040529,0.08906,0.11068,0.0067333,0.0086852,-0.040447,0.069163,-0.022918
0.13618,-0.067705,0.022231,0.16565,0.097328,-0.068764,0.043717,-0.016803,0.0093971,0.046934,-0.12653,0.089722,-0.082857,-0.041484,-0.11185,0.027077,0.13338,-0.061662,0.040586,0.0082694,0.0043875,-0.10946,0.038541,-0.0082063,0.07656,-0.010885
-0.10781,0.037118,-0.015125,0.095005,-0.00030196,-0.17292,0.0027078,-0.017424,-0.11018,-0.013727,-0.046915,-0.086952,-0.072613,0.047976,-0.073895,0.03336,-0.062481,0.0026329,0.0096345,-0.10527,-0.15374,0.083218,-0.1581,-0.0050217,-0.051431,-0.05189
0.10003,-0.050963,-0.036567,-0.0215,-0.062353,-0.050806,0.069978,-0.086905,-0.042141,-0.03477,-0.0060355,-0.035511,-0.1181,0.0066681,-0.049353,0.018136,0.061156,-0.083389,-0.11315,0.074671,-0.13242,-0.028145,0.047419,-0.072532,-0.0043803,-0.089587
0.12443,0.025232,0.0024619,-0.020241,-0.11539,-0.09123,-0.098005,0.031613,0.041777,-0.12761,0.040273,0.044919,0.030905,0.090819,0.00061841,-0.011228,-0.073081,-0.17486,-0.0024771,0.011189,0.010202,-0.041012,-0.041901,-0.018069,-0.00039344,0.093756
0.091525,0.061642,0.10238,0.13661,-0.043852,0.012498,-0.059844,0.058393,0.078758,0.060078,0.0089134,0.12558,-0.015763,0.041516,0.081178,0.16452,0.029549,-0.12692,0.044171,-0.066399,0.01431,-0.021539,0.091656,0.025781,0.1254,0.047609
0.18108,0.0071164,-0.099003,0.057367,0.044713,0.066509,-0.028054,0.030627,0.085835,0.022211,0.0070203,-0.11055,0.054826,0.0067014,-0.067156,0.061041,0.061853,0.046949,0.015764,-0.0047238,-0.067705,0.036191,0.045455,0.037022,-0.075957,-0.10144
0.1573,0.057725,-0.022959,-0.016591,0.044462,0.16191,-0.00084611,-0.058885,-0.018341,0.030049,0.062456,-0.031046,0.022651,0.063183,0.036883,0.024011,0.065538,0.15387,-0.058757,0.097425,-0.040452,0.057361,0.039644,0.02297,-0.054703,-0.019735
0.082339,0.10148,0.039926,-0.0052604,-0.0049525,-0.018146,0.057997,-0.0074709,0.026329,-0.06298,-0.01567,0.05591,-0.043148,0.0022292,-0.0032382,0.0062281,0.020504,0.0058363,-0.11778,-0.017441,0.091998,-0.0032712,-0.010532,0.12676,0.04984,0.0072307
0.17908,0.17781,-0.065555,0.10042,0.068761,0.060035,-0.014188,-0.018905,-0.012043,-0.017474,0.14076,0.016345,-0.099977,0.13004,0.16401,-0.031658,0.016287,0.11625,-0.0514,0.011036,-0.088091,0.020384,-0.029531,0.13269,-0.017408,-0.067007
0.092434,-0.06126,0.01595,-0.045,0.058783,-0.048485,-0.12156,0.10537,0.080555,-0.011431,-0.11238,0.062154,0.062804,0.0044372,-0.015734,0.028685,-0.012652,-0.073521,0.011171,0.017763,0.063127,-0.11463,0.083856,-0.081933,0.022967,0.11892
0.19489,0.075309,0.078667,0.027082,0.07125,-0.041936,0.049373,-0.083203,0.080229,-0.051388,-0.016233,0.028397,0.01121,0.095023,-0.023902,-0.014499,-0.036901,-0.094301,0.061529,-0.069308,0.078821,-0.037332,0.069675,-0.021073,0.031712,-0.011043
0.06738,0.039164,0.080035,0.041248,0.11487,-0.061121,0.025369,0.026242,0.055248,0.082925,0.016778,0.03478,0.06208,0.019871,0.080058,0.02152,-0.014108,0.03851,0.037199,0.0042229,-0.058758,-0.091646,-0.079181,-0.041265,0.068067,0.13018
0.057343,0.092148,0.063252,0.037027,0.039055,-0.048104,-0.10304,0.087606,0.096546,-0.0040071,-0.0099032,0.031798,-0.018132,-0.0068571,0.017396,0.066694,-0.0094777,0.019057,-0.025644,-0.08204,0.016197,-0.069269,-0.088767,-0.0029637,0.043266,0.033075
0.11689,-0.046494,-0.021909,0.041301,0.05176,0.098227,0.022439,-0.07006,-0.039564,-0.016263,-0.0412,0.063276,0.012498,-0.039577,-0.024685,0.031692,0.018619,0.078019,0.08704,-0.13071,-0.061338,-0.095444,-0.00086441,0.085393,0.059005,-0.015722
0.1643,-0.043988,-0.039825,0.0391,0.056213,-0.041591,0.099302,-0.015027,-0.042515,0.091634,-0.096034,-0.065486,0.022851,0.040065,-0.026958,-0.024789,-0.02978,-0.08975,-0.0078649,0.10481,0.093762,0.021777,-0.023933,0.0033967,-0.055293,0.01203
